First Name,Middle Name,Last Name,Position,Status,League
Jim,,Fox,RW,inactive,nhl
Matt,,Foy,RW,inactive,nhl
Frank,,Foyston,C/RW,inactive,nhl
Bob,,Frampton,LW,inactive,nhl
Lou,,Franceschetti,RW,inactive,nhl
Bobby,,Francis,C,inactive,nhl
Emile,,Francis,G,inactive,nhl
Ron,,Francis,C,inactive,nhl
Jimmy,,Franks,G,inactive,nhl
Cody,,Franson,D,active,nhl
Johan,,Franzen,LW,active,nhl
Archie,,Fraser,C,inactive,nhl
Charles,,Fraser,D,inactive,nhl
Colin,,Fraser,C,inactive,nhl
Curt,,Fraser,LW,inactive,nhl
Gord,,Fraser,D,inactive,nhl
Harvey,,Fraser,C,inactive,nhl
Iain,,Fraser,C,inactive,nhl
Jamie,,Fraser,D,inactive,nhl
Mark,,Fraser,D,inactive,nhl
Matt,,Fraser,LW,inactive,nhl
Scott,,Fraser,C,inactive,nhl
Matt,,Frattin,RW,inactive,nhl
Dan,,Frawley,RW,inactive,nhl
Jeff,,Frazee,G,inactive,nhl
Kyle,,Freadrich,LW,inactive,nhl
Ray,,Frederick,G,inactive,nhl
Kris,,Fredheim,D,inactive,nhl
Frank,,Fredrickson,C,inactive,nhl
Mark,,Freer,C,inactive,nhl
Irv,,Frew,D,inactive,nhl
Max,,Friberg,LW,active,nhl
Tim,,Friday,D,inactive,nhl
Dan,,Fridgen,LW,inactive,nhl
Doug,,Friedman,LW,inactive,nhl
Alex,,Friesen,C,active,nhl
Jeff,,Friesen,LW,inactive,nhl
Karl,,Friesen,G,inactive,nhl
Ron,,Friest,LW,inactive,nhl
Len,,Frig,D,inactive,nhl
Trevor,,Frischmon,C,inactive,nhl
Jamie,,Fritsch,D,inactive,nhl
Dan,,Fritsche,C,inactive,nhl
Mitch,,Fritz,LW,inactive,nhl
Bob,,Froese,G,inactive,nhl
Byron,,Froese,C,active,nhl
Jonas,,Frogren,D,inactive,nhl
Michael,,Frolik,LW,active,nhl
Alex,,Frolov,LW,inactive,nhl
Harry,,Frost,RW,inactive,nhl
Miroslav,,Frycer,RW,inactive,nhl
Bob,,Fryday,RW,inactive,nhl
Robbie,,Ftorek,C/LW,inactive,nhl
Grant,,Fuhr,G,inactive,nhl
Yutaka,,Fukufuji,G,inactive,nhl
Larry,,Fullan,LW,inactive,nhl
Michael,,Funk,D,inactive,nhl
Mark,,Fusco,D,inactive,nhl
Owen,,Fussey,RW,inactive,nhl
Dante,,Fabbro,D,inactive,non-nhl
Branislav,,Fabry,LW,inactive,non-nhl
Mitch,,Fadden,C,inactive,non-nhl
Hugo,,Fagerblom,G,inactive,non-nhl
Tanner,,Faith,D,inactive,non-nhl
Lee,,Falardeau,C,inactive,non-nhl
Craig,,Falkman,RW,inactive,non-nhl
Stepan,,Falkovsky,D,inactive,non-nhl
Joe,,Fallon,G,inactive,non-nhl
Alex,,Fallstrom,RW,inactive,non-nhl
Richard,,Farda,C,inactive,non-nhl
Art,,Farrell,,inactive,non-nhl
T.J.,,Fast,D,inactive,non-nhl
Joe,,Faust,D,inactive,non-nhl
Radel,,Fazleev,C,inactive,non-nhl
Mike,,Fedorko,C,inactive,non-nhl
Ivan,,Fedotov,G,inactive,non-nhl
Hunter,,Fejes,LW,inactive,non-nhl
Art,,Femenella,D,inactive,non-nhl
P.J.,,Fenton,LW,inactive,non-nhl
Daniel,,Fernholm,D,inactive,non-nhl
Simon,,Fernholm,D,inactive,non-nhl
Cody,,Ferriero,C,inactive,non-nhl
Ondrej,,Fiala,C,inactive,non-nhl
Miguel,,Fidler,LW,inactive,non-nhl
Jonas,,Fiedler,RW,inactive,non-nhl
Jared,,Fiegl,LW,inactive,non-nhl
Corey,,Fienhage,D,inactive,non-nhl
Milan,,Figala,D,inactive,non-nhl
Robin,,Figren,W,inactive,non-nhl
Matt,,Filipe,LW,inactive,non-nhl
Matt,,Fillier,C,inactive,non-nhl
Benjamin,,Finkelstein,D,inactive,non-nhl
Matt,,Finn,D,inactive,non-nhl
Christian,,Fischer,RW,inactive,non-nhl
David,,Fischer,D,inactive,non-nhl
Glenn,,Fisher,G,inactive,non-nhl
John,,Fisher,C,inactive,non-nhl
Casey,,Fitzgerald,D,inactive,non-nhl
Ryan,,Fitzgerald,C,inactive,non-nhl
Evan,,Fitzpatrick,G,inactive,non-nhl
Colin,,FitzRandolph,C,inactive,non-nhl
Jerome,,Flaake,LW,inactive,non-nhl
Paul,,Flache,D,inactive,non-nhl
Dalyn,,Flatt,D,inactive,non-nhl
John,,Flatters,D,inactive,non-nhl
Brett,,Flemming,D,inactive,non-nhl
Haydn,,Fleury,D,inactive,non-nhl
Rob,,Flick,C,inactive,non-nhl
Anthony,,Florentino,D,inactive,non-nhl
Rob,,Flynn,RW,inactive,non-nhl
Ryan,,Flynn,RW,inactive,non-nhl
Warren,,Foegele,LW,inactive,non-nhl
Steven,,Fogarty,C,inactive,non-nhl
Erik,,Foley,LW,inactive,non-nhl
Gabriel,,Fontaine,C,inactive,non-nhl
Jordan,,Foote,LW,inactive,non-nhl
Matthew,,Ford,RW,inactive,non-nhl
Mike,,Ford,D,inactive,non-nhl
Todd,,Ford,G,inactive,non-nhl
Michael,,Forney,RW,inactive,non-nhl
Jakob,,Forsbacka Karlsson,C,inactive,non-nhl
Gustav,,Forsling,D,inactive,non-nhl
Beat,,Forster,D,inactive,non-nhl
Florent,,Fortier,RW,inactive,non-nhl
Olivier,,Fortier,C,inactive,non-nhl
Joe,,Fortunato,LW,inactive,non-nhl
Jeff,,Foss,D,inactive,non-nhl
Adrian,,Foster,C,inactive,non-nhl
Dillon,,Fournier,D,inactive,non-nhl
Gleason,,Fournier,D,inactive,non-nhl
Adam,,Fox,D,inactive,non-nhl
Chris,,Frank,D,inactive,non-nhl
Clinston,,Franklin,LW,inactive,non-nhl
Jordan,,Fransoo,D,inactive,non-nhl
Johan,,Fransson,D,inactive,non-nhl
Rick,,Fraser,D,inactive,non-nhl
Maxime,,Frechette,D,inactive,non-nhl
Trent,,Frederic,C,inactive,non-nhl
David,,Fredriksson,RW,inactive,non-nhl
John,,French,C/LW,inactive,non-nhl
Colton,,Fretter,RW,inactive,non-nhl
Mark,,Friedman,D,inactive,non-nhl
Jacob,,Friend,D,inactive,non-nhl
Andrew,,Fritsch,RW,inactive,non-nhl
Tom,,Fritsche,LW,inactive,non-nhl
Luke,,Fritshaw,D,inactive,non-nhl
Martin,,Frk,RW,inactive,non-nhl
Pavel,,Frolov,C,inactive,non-nhl
Mathias,,From,W,inactive,non-nhl
Mats,,Froshaug,C,inactive,non-nhl
Zachary,,Fucale,G,inactive,non-nhl
Nick,,Fugere,LW,inactive,non-nhl
Evan,,Fuller,RW,inactive,non-nhl
Jordan,,Fulton,C,inactive,non-nhl
Philippe,,Furrer,D,inactive,non-nhl
Marian,,Gaborik,RW,active,nhl
Kurtis,,Gabriel,RW,active,nhl
Bill,,Gadsby,D,inactive,nhl
Link,,Gaetz,D,inactive,nhl
Joaquin,,Gage,G,inactive,nhl
Jody,,Gage,RW,inactive,nhl
Art,,Gagne,RW,inactive,nhl
Paul,,Gagne,LW,inactive,nhl
Pierre,,Gagne,LW,inactive,nhl
Simon,,Gagne,LW,inactive,nhl
Dave,,Gagner,C,inactive,nhl
Sam,,Gagner,C,active,nhl
Aaron,,Gagnon,C,inactive,nhl
Dave,,Gagnon,G,inactive,nhl
Germain,,Gagnon,LW,inactive,nhl
Johnny,,Gagnon,RW,inactive,nhl
Sean,,Gagnon,D,inactive,nhl
Bob,,Gainey,LW,inactive,nhl
Steve,,Gainey,LW,inactive,nhl
Dutch,,Gainor,C,inactive,nhl
Maxim,,Galanov,D,inactive,nhl
Michel,,Galarneau,C,inactive,nhl
Percy,,Galbraith,LW/D,inactive,nhl
Alex,,Galchenyuk,C,active,nhl
T.J.,,Galiardi,LW,inactive,nhl
Stanislav,,Galiev,RW,active,nhl
Brendan,,Gallagher,RW,active,nhl
John,,Gallagher,D,inactive,nhl
Brett,,Gallant,LW,inactive,nhl
Gerard,,Gallant,LW,inactive,nhl
Garry,,Galley,D,inactive,nhl
Jamie,,Gallimore,RW,inactive,nhl
Don,,Gallinger,C,inactive,nhl
Simon,,Gamache,C,inactive,nhl
Bruce,,Gamble,G,inactive,nhl
Dick,,Gamble,LW,inactive,nhl
Troy,,Gamble,G,inactive,nhl
Gary,,Gambucci,C,inactive,nhl
Perry,,Ganchar,RW,inactive,nhl
Dave,,Gans,C,inactive,nhl
Ryan,,Garbutt,C,active,nhl
Bert,,Gardiner,G,inactive,nhl
Bruce,,Gardiner,RW,inactive,nhl
Charlie,,Gardiner,G,inactive,nhl
Herb,,Gardiner,D,inactive,nhl
Jake,,Gardiner,D,active,nhl
Bill,,Gardner,C,inactive,nhl
Cal,,Gardner,C,inactive,nhl
Dave,,Gardner,C,inactive,nhl
George,,Gardner,G,inactive,nhl
Paul,,Gardner,C,inactive,nhl
Danny,,Gare,RW,inactive,nhl
Ray,,Gariepy,D,inactive,nhl
Scott,,Garland,C,inactive,nhl
Rob,,Garner,C,inactive,nhl
Tyrone,,Garner,G,inactive,nhl
Michael,,Garnett,G,inactive,nhl
Mathieu,,Garon,G,inactive,nhl
Johan,,Garpenlov,LW,inactive,nhl
John,,Garrett,G,inactive,nhl
Red,,Garrett,D,inactive,nhl
Jason,,Garrison,D,active,nhl
Mike,,Gartner,RW,inactive,nhl
Bob,,Gassoff,D,inactive,nhl
Brad,,Gassoff,LW,inactive,nhl
Dave,,Gatherum,G,inactive,nhl
Steve,,Gatzos,RW,inactive,nhl
Tyler,,Gaudet,C,active,nhl
John,,Gaudreau,LW,active,nhl
Rob,,Gaudreau,RW,inactive,nhl
Armand,,Gaudreault,LW,inactive,nhl
Leo,,Gaudreault,LW/C,inactive,nhl
Mike,,Gaul,D,inactive,nhl
Jean-Marc,,Gaulin,RW,inactive,nhl
Dallas,,Gaume,C,inactive,nhl
Brendan,,Gaunce,C,active,nhl
Cameron,,Gaunce,D,inactive,nhl
Paul,,Gaustad,C,active,nhl
Art,,Gauthier,C,inactive,nhl
Daniel,,Gauthier,LW,inactive,nhl
Denis,,Gauthier,D,inactive,nhl
Fern,,Gauthier,RW,inactive,nhl
Frederik,,Gauthier,C,active,nhl
Gabe,,Gauthier,LW,inactive,nhl
Jean,,Gauthier,D,inactive,nhl
Luc,,Gauthier,D,inactive,nhl
Paul,,Gauthier,G,inactive,nhl
Sean,,Gauthier,G,inactive,nhl
Jocelyn,,Gauvreau,D,inactive,nhl
Aaron,,Gavey,C,inactive,nhl
Stew,,Gavin,LW,inactive,nhl
Luke,,Gazdic,LW,active,nhl
Bob,,Geale,C,inactive,nhl
George,,Gee,C,inactive,nhl
Gary,,Geldart,D,inactive,nhl
Eric,,Gelinas,D,active,nhl
Martin,,Gelinas,LW,inactive,nhl
Jack,,Gelineau,G,inactive,nhl
Jean-Guy,,Gendron,LW,inactive,nhl
Martin,,Gendron,RW,inactive,nhl
Chay,,Genoway,D,inactive,nhl
Bernie,,Geoffrion,RW,inactive,nhl
Blake,,Geoffrion,C,inactive,nhl
Danny,,Geoffrion,RW,inactive,nhl
Gerry,,Geran,C,inactive,nhl
Eddie,,Gerard,LW/D,inactive,nhl
Nathan,,Gerbe,C,active,nhl
Martin,,Gerber,G,inactive,nhl
Eric,,Germain,D,inactive,nhl
Carsen,,Germyn,RW,inactive,nhl
Ken,,Gernander,RW,inactive,nhl
Bruno,,Gervais,D,inactive,nhl
Ray,,Getliffe,C/LW,inactive,nhl
Ryan,,Getzlaf,C,active,nhl
Ed,,Giacomin,G,inactive,nhl
Mario,,Giallonardo,D,inactive,nhl
Brian,,Gibbons,C,inactive,nhl
Barry,,Gibbs,D,inactive,nhl
Christopher,,Gibson,G,active,nhl
Don,,Gibson,D,inactive,nhl
Doug,,Gibson,C,inactive,nhl
John,,Gibson,D,inactive,nhl
John,,Gibson,G,active,nhl
Gus,,Giesebrecht,C,inactive,nhl
Lee,,Giffin,RW,inactive,nhl
Jean-Sebastien,,Giguere,G,inactive,nhl
Ed,,Gilbert,C,inactive,nhl
Gilles,,Gilbert,G,inactive,nhl
Greg,,Gilbert,LW,inactive,nhl
Jeannot,,Gilbert,C,inactive,nhl
Rod,,Gilbert,RW,inactive,nhl
Tom,,Gilbert,D,active,nhl
Stan,,Gilbertson,LW,inactive,nhl
Brent,,Gilchrist,LW,inactive,nhl
Curt,,Giles,D,inactive,nhl
Randy,,Gilhen,C,inactive,nhl
Andre,,Gill,G,inactive,nhl
Hal,,Gill,D,inactive,nhl
Todd,,Gill,D,inactive,nhl
Don,,Gillen,RW,inactive,nhl
Farrand,,Gillie,LW/D,inactive,nhl
Clark,,Gillies,LW,inactive,nhl
Colton,,Gillies,LW,inactive,nhl
Trevor,,Gillies,LW,inactive,nhl
Jere,,Gillis,LW,inactive,nhl
Mike,,Gillis,LW,inactive,nhl
Paul,,Gillis,C,inactive,nhl
Doug,,Gilmour,C,inactive,nhl
Matt,,Gilroy,D,inactive,nhl
Gaston,,Gingras,D,inactive,nhl
Brian,,Gionta,RW,active,nhl
Stephen,,Gionta,C,active,nhl
Mark,,Giordano,D,active,nhl
Bob,,Girard,LW,inactive,nhl
Jonathan,,Girard,D,inactive,nhl
Kenny,,Girard,RW,inactive,nhl
Dan,,Girardi,D,active,nhl
Zemgus,,Girgensons,C,active,nhl
Alexandre,,Giroux,C/LW,inactive,nhl
Art,,Giroux,RW,inactive,nhl
Claude,,Giroux,C/RW,active,nhl
Larry,,Giroux,D,inactive,nhl
Pierre,,Giroux,C,inactive,nhl
Ray,,Giroux,D,inactive,nhl
Jeff,,Giuliano,LW,inactive,nhl
Bob,,Gladney,D,inactive,nhl
Jean-Paul,,Gladu,LW,inactive,nhl
Tanner,,Glass,LW,active,nhl
Tim,,Gleason,D,inactive,nhl
Curtis,,Glencross,C,inactive,nhl
Luke,,Glendening,C,active,nhl
Brian,,Glennie,D,inactive,nhl
Scott,,Glennie,RW,inactive,nhl
Matt,,Glennon,LW,inactive,nhl
Rob,,Globke,C,inactive,nhl
Lorry,,Gloeckner,D,inactive,nhl
Dan,,Gloor,C,inactive,nhl
Fred,,Glover,C,inactive,nhl
Howie,,Glover,RW,inactive,nhl
Mike,,Glumac,RW,inactive,nhl
Brian,,Glynn,D,inactive,nhl
Marcel,,Goc,C,inactive,nhl
Sascha,,Goc,D,inactive,nhl
Eric,,Godard,RW,inactive,nhl
Ernie,,Godden,C,inactive,nhl
Warren,,Godfrey,D,inactive,nhl
Eddy,,Godin,RW,inactive,nhl
Sam,,Godin,RW,inactive,nhl
Alexander,,Godynyuk,D,inactive,nhl
Pete,,Goegan,D,inactive,nhl
Dave,,Goertz,D,inactive,nhl
Steven,,Goertzen,RW,inactive,nhl
Bob,,Goldham,D,inactive,nhl
Erich,,Goldmann,D,inactive,nhl
Nikolay,,Goldobin,LW,active,nhl
Bill,,Goldsworthy,RW,inactive,nhl
Leroy,,Goldsworthy,RW,inactive,nhl
Glenn,,Goldup,RW,inactive,nhl
Hank,,Goldup,LW,inactive,nhl
Alex,,Goligoski,D,active,nhl
Cody,,Goloubef,D,active,nhl
Yan,,Golubovsky,D,inactive,nhl
Scott,,Gomez,C,active,nhl
Sergei,,Gonchar,D,inactive,nhl
Daniel,,Goneau,LW,inactive,nhl
Bill,,Gooden,LW,inactive,nhl
Larry,,Goodenough,D,inactive,nhl
Ebbie,,Goodfellow,C/D,inactive,nhl
Paul,,Goodman,G,inactive,nhl
Barclay,,Goodrow,RW,active,nhl
Viktor,,Gordiouk,LW,inactive,nhl
Andrew,,Gordon,RW,inactive,nhl
Boyd,,Gordon,C,active,nhl
Fred,,Gordon,RW,inactive,nhl
Jack,,Gordon,C,inactive,nhl
Robb,,Gordon,C,inactive,nhl
Scott,,Gordon,G,inactive,nhl
Lee,,Goren,RW,inactive,nhl
Tom,,Gorence,RW,inactive,nhl
Josh,,Gorges,D,active,nhl
Butch,,Goring,C,inactive,nhl
Dave,,Gorman,RW,inactive,nhl
Ed,,Gorman,D,inactive,nhl
Brandon,,Gormley,D,active,nhl
Benoit,,Gosselin,LW,inactive,nhl
David,,Gosselin,RW,inactive,nhl
Guy,,Gosselin,D,inactive,nhl
Mario,,Gosselin,G,inactive,nhl
Shayne,,Gostisbehere,D,active,nhl
Steve,,Gotaas,C,inactive,nhl
Johnny,,Gottselig,LW,inactive,nhl
Bobby,,Gould,RW,inactive,nhl
John,,Gould,RW,inactive,nhl
Larry,,Gould,LW,inactive,nhl
Michel,,Goulet,LW,inactive,nhl
Red,,Goupille,D,inactive,nhl
Yanni,,Gourde,C,active,nhl
David,,Gove,C/RW,inactive,nhl
Chris,,Govedaris,LW,inactive,nhl
David,,Goverde,G,inactive,nhl
Gerry,,Goyer,C,inactive,nhl
Phil,,Goyette,C,inactive,nhl
Michael,,Grabner,RW,active,nhl
Tony,,Graboski,LW/D,inactive,nhl
Mikhail,,Grabovski,C,active,nhl
Evgeny,,Grachev,C,inactive,nhl
Bob,,Gracie,C/LW,inactive,nhl
Thomas,,Gradin,C,inactive,nhl
Marc-Andre,,Gragnani,D,active,nhl
Dirk,,Graham,W,inactive,nhl
Leth,,Graham,LW,inactive,nhl
Pat,,Graham,LW,inactive,nhl
Rod,,Graham,LW,inactive,nhl
Ted,,Graham,D,inactive,nhl
John,,Grahame,G,inactive,nhl
Ron,,Grahame,G,inactive,nhl
Tony,,Granato,RW,inactive,nhl
Petter,,Granberg,D,active,nhl
Jean-Luc,,Grand-Pierre,D,inactive,nhl
Markus,,Granlund,C,active,nhl
Mikael,,Granlund,C,active,nhl
Alex,,Grant,D,active,nhl
Benny,,Grant,G,inactive,nhl
Danny,,Grant,RW,inactive,nhl
Derek,,Grant,C,active,nhl
Doug,,Grant,G,inactive,nhl
Triston,,Grant,LW,inactive,nhl
Tyler,,Graovac,C,active,nhl
Benoit,,Gratton,C,inactive,nhl
Chris,,Gratton,C,inactive,nhl
Dan,,Gratton,C,inactive,nhl
Gilles,,Gratton,G,inactive,nhl
Josh,,Gratton,LW,inactive,nhl
Norm,,Gratton,LW,inactive,nhl
Kevin,,Gravel,D,active,nhl
Leo,,Gravelle,RW,inactive,nhl
Adam,,Graves,LW,inactive,nhl
Hilliard,,Graves,RW,inactive,nhl
Steve,,Graves,LW,inactive,nhl
Alex,,Gray,RW,inactive,nhl
Gerry,,Gray,G,inactive,nhl
Harrison,,Gray,G,inactive,nhl
Terry,,Gray,RW,inactive,nhl
Denis,,Grebeshkov,D,inactive,nhl
Josh,,Green,LW,inactive,nhl
Mike,,Green,C,inactive,nhl
Mike,,Green,D,active,nhl
Red,,Green,LW,inactive,nhl
Rick,,Green,D,inactive,nhl
Shorty,,Green,RW,inactive,nhl
Ted,,Green,D,inactive,nhl
Travis,,Green,C,inactive,nhl
Andy,,Greene,D,active,nhl
Matt,,Greene,D,active,nhl
Colin,,Greening,C/LW,active,nhl
Jeff,,Greenlaw,LW,inactive,nhl
Mike,,Greenlay,G,inactive,nhl
Kyle,,Greentree,LW,inactive,nhl
Randy,,Gregg,D,inactive,nhl
Bruce,,Greig,LW,inactive,nhl
Mark,,Greig,RW,inactive,nhl
Thomas,,Greiss,G,active,nhl
Alexandre,,Grenier,RW,active,nhl
Lucien,,Grenier,RW,inactive,nhl
Martin,,Grenier,D,inactive,nhl
Richard,,Grenier,C,inactive,nhl
Ron,,Greschner,D,inactive,nhl
Brent,,Gretzky,C,inactive,nhl
Wayne,,Gretzky,C,inactive,nhl
Mike,,Grier,RW,inactive,nhl
Brent,,Grieve,LW,inactive,nhl
Seth,,Griffith,C,active,nhl
George,,Grigor,C,inactive,nhl
Mikhail,,Grigorenko,C,active,nhl
Rocco,,Grimaldi,C,active,nhl
Stu,,Grimson,LW,inactive,nhl
John,,Grisdale,D,inactive,nhl
Francois,,Groleau,D,inactive,nhl
Stanislav,,Gron,RW,inactive,nhl
Tuomas,,Gronman,D,inactive,nhl
Lloyd,,Gronsdahl,RW,inactive,nhl
Jari,,Gronstrand,D,inactive,nhl
Michal,,Grosek,LW,inactive,nhl
Troy,,Grosenick,G,inactive,nhl
Lloyd,,Gross,LW,inactive,nhl
Nicklas,,Grossmann,D,active,nhl
Don,,Grosso,LW/C,inactive,nhl
Len,,Grosvenor,C/RW,inactive,nhl
Wayne,,Groulx,C,inactive,nhl
Philipp,,Grubauer,G,active,nhl
John,,Gruden,D,inactive,nhl
Danny,,Gruen,LW,inactive,nhl
Scott,,Gruhl,LW,inactive,nhl
Eric,,Gryba,D,active,nhl
Bob,,Gryp,LW,inactive,nhl
Francois,,Guay,C,inactive,nhl
Paul,,Guay,RW,inactive,nhl
Radko,,Gudas,D,active,nhl
Erik,,Gudbranson,D,active,nhl
Kristers,,Gudlevskis,G,active,nhl
Steve,,Guenette,G,inactive,nhl
Nate,,Guenin,D,active,nhl
Daniel,,Guerard,RW,inactive,nhl
Stephane,,Guerard,D,inactive,nhl
Bill,,Guerin,RW,inactive,nhl
Jocelyn,,Guevremont,D,inactive,nhl
Aldo,,Guidolin,RW/D,inactive,nhl
Bep,,Guidolin,LW,inactive,nhl
Bobby,,Guindon,LW,inactive,nhl
Ben,,Guite,RW,inactive,nhl
Carl,,Gunnarsson,D,active,nhl
Steve,,Guolla,C,inactive,nhl
Miloslav,,Guren,D,inactive,nhl
Alexei,,Gusarov,D,inactive,nhl
Sergey,,Gusev,D,inactive,nhl
Ravil,,Gusmanov,LW,inactive,nhl
Derek,,Gustafson,G,inactive,nhl
Bengt-Ake,,Gustafsson,RW,inactive,nhl
Erik,,Gustafsson,D,inactive,nhl
Erik,,Gustafsson,D,active,nhl
Per,,Gustafsson,D,inactive,nhl
Jonas,,Gustavsson,G,active,nhl
Peter,,Gustavsson,LW,inactive,nhl
Kevan,,Guy,D,inactive,nhl
Mike,,Gabinet,D,inactive,non-nhl
Jesse,,Gabrielle,LW,inactive,non-nhl
Max,,Gaede,RW,inactive,non-nhl
Gabriel,,Gagne,RW,inactive,non-nhl
Milan,,Gajic,C,inactive,non-nhl
Emil,,Galimov,LW,inactive,non-nhl
Ben,,Gallacher,D,inactive,non-nhl
Gord,,Gallant,LW,inactive,non-nhl
Yevgeny,,Gamalei,D,inactive,non-nhl
Dylan,,Gambrell,C,inactive,non-nhl
Tyler,,Ganly,D,inactive,non-nhl
Max,,Gardiner,C,inactive,non-nhl
Jimmy,,Gardner,LW,inactive,non-nhl
Rhett,,Gardner,C/LW,inactive,non-nhl
Conor,,Garland,RW,inactive,non-nhl
Ryan,,Garlock,C,inactive,non-nhl
Jean-Claude,,Garneau,LW,inactive,non-nhl
Ron,,Garwasiuk,LW,inactive,non-nhl
Marty,,Gateman,D,inactive,non-nhl
Brent,,Gates,C,inactive,non-nhl
Adam,,Gaudette,C,inactive,non-nhl
Andre,,Gaudette,C,inactive,non-nhl
Mitch,,Gaulton,D,inactive,non-nhl
Julien,,Gauthier,RW,inactive,non-nhl
Mike,,Gauthier,D,inactive,non-nhl
Jerome,,Gauthier-Leduc,D,inactive,non-nhl
Vladislav,,Gavrikov,D,inactive,non-nhl
Artur,,Gavrus,C/LW,inactive,non-nhl
Glenn,,Gawdin,C,inactive,non-nhl
Travis,,Gawryletz,D,inactive,non-nhl
Sergei,,Gayduchenko,G,inactive,non-nhl
Curtis,,Gedig,D,inactive,non-nhl
Mason,,Geertsen,D,inactive,non-nhl
Randall,,Gelech,C,inactive,non-nhl
Guillaume,,Gelinas,D,inactive,non-nhl
Sam,,Gellard,LW,inactive,non-nhl
Miles,,Gendron,D,inactive,non-nhl
Dan,,Gendur,RW,inactive,non-nhl
Matt,,Generous,D,inactive,non-nhl
Matteo,,Gennaro,C,inactive,non-nhl
Jeff,,Genovy,LW,inactive,non-nhl
Matt,,Gens,D,inactive,non-nhl
Wes,,George,LW,inactive,non-nhl
Michael,,Gergen,LW,inactive,non-nhl
Martin,,Gernat,D,inactive,non-nhl
Shane,,Gersich,C/LW,inactive,non-nhl
Timothy,,Gettinger,LW,inactive,non-nhl
Rob,,Gherson,G,inactive,non-nhl
Brian,,Gibbons,D,inactive,non-nhl
Gerrard,,Gibbons,D,inactive,non-nhl
Ryan,,Gibbons,RW,inactive,non-nhl
Jack,,Gibson,P,inactive,non-nhl
Jack,,Gibson,LW,inactive,non-nhl
Brian,,Gifford,C,inactive,non-nhl
Brandon,,Gignac,C,inactive,non-nhl
David,,Gilbert,C,inactive,non-nhl
Dennis,,Gilbert,D,inactive,non-nhl
Jon,,Gillies,G,inactive,non-nhl
Bill,,Gilligan,C,inactive,non-nhl
Russ,,Gillow,G,inactive,non-nhl
Tom,,Gilmore,LW,inactive,non-nhl
Adam,,Gilmour,C,inactive,non-nhl
Billy,,Gilmour,RW,inactive,non-nhl
Dave,,Gilmour,LW,inactive,non-nhl
John,,Gilmour,D,inactive,non-nhl
Jrek,,Gimaev,C,inactive,non-nhl
Sergei,,Gimaev,,inactive,non-nhl
Sergei,,Gimayev,D,inactive,non-nhl
Felix,,Girard,C,inactive,non-nhl
Samuel,,Girard,D,inactive,non-nhl
Rejean,,Giroux,RW,inactive,non-nhl
Joel,,Gistedt,G,inactive,non-nhl
Dave,,Given,RW,inactive,non-nhl
Evgeny,,Gladskikh,RW,inactive,non-nhl
Andrew,,Glass,LW,inactive,non-nhl
Jeff,,Glass,G,inactive,non-nhl
Matthew,,Glasser,LW,inactive,non-nhl
Konstantin,,Glazachev,LW,inactive,non-nhl
Joe,,Gleason,D,inactive,non-nhl
Jon,,Gleed,D,inactive,non-nhl
Brian,,Glenwright,LW,inactive,non-nhl
Alan,,Globensky,D,inactive,non-nhl
Vasily,,Glotov,C,inactive,non-nhl
Dan,,Glover,D,inactive,non-nhl
Jack,,Glover,D,inactive,non-nhl
Alexei,,Glukhov,RW,inactive,non-nhl
Josh,,Godfrey,D,inactive,non-nhl
Robert,,Goepfert,G,inactive,non-nhl
Mark,,Goggin,C,inactive,non-nhl
Philip,,Gogulla,RW,inactive,non-nhl
Moose,,Goheen,LW,inactive,non-nhl
Bill,,Goldthorpe,LW,inactive,non-nhl
Frank,,Golembrosky,RW,inactive,non-nhl
Alexander,,Golovin,LW,inactive,non-nhl
Anatoli,,Golyshev,LW,inactive,non-nhl
Maxim,,Goncharov,D,inactive,non-nhl
Max,,Gordichuk,D,inactive,non-nhl
Coda,,Gordon,LW,inactive,non-nhl
Don,,Gordon,RW,inactive,non-nhl
Max,,Gortz,RW,inactive,non-nhl
Rich,,Gosselin,C,inactive,non-nhl
Zane,,Gothberg,G,inactive,non-nhl
Kirill,,Gotovets,D,inactive,non-nhl
Tyrell,,Goulbourne,LW,inactive,non-nhl
Alain,,Goulet,D,inactive,non-nhl
Stephane,,Goulet,RW,inactive,non-nhl
Juraj,,Gracik,RW,inactive,non-nhl
Bruce,,Graham,C,inactive,non-nhl
Jesse,,Graham,D,inactive,non-nhl
Elias,,Granath,D,inactive,non-nhl
Mike,,Grant,P,inactive,non-nhl
Ryley,,Grantham,C,inactive,non-nhl
Gustav,,Grasberg,C,inactive,non-nhl
Maxim,,Gratchev,LW,inactive,non-nhl
Bill,,Gratton,LW,inactive,non-nhl
Jean-Guy,,Gratton,RW,inactive,non-nhl
John,,Gravel,D,inactive,non-nhl
Mathieu,,Gravel,LW,inactive,non-nhl
Ryan,,Graves,D,inactive,non-nhl
John,,Gray,RW,inactive,non-nhl
Brady,,Greco,D,inactive,non-nhl
Luke,,Green,D,inactive,non-nhl
Richard,,Greenop,C,inactive,non-nhl
James,,Greenway,D,inactive,non-nhl
Jordan,,Greenway,LW,inactive,non-nhl
A.J.,,Greer,LW,inactive,non-nhl
Matt,,Greer,LW,inactive,non-nhl
Jason,,Gregoire,LW,inactive,non-nhl
Jeremy,,Gregoire,C,inactive,non-nhl
